trip_id,origin_id,destination_id,mode,distance_km,hour_of_day,day_of_week,is_weekend,is_peak_hour,weather,traffic_level,scheduled_headway_min,passenger_density,upstream_delay_min,actual_travel_time_min,delay_minutes,actual_waiting_time_min,fare_inr,dataset_label
TRIP_005908,METRO_KALOOR,METRO_MG_ROAD,metro,2.16,14,5,1,0,Clear,2,7.0,0.34,0.1,3.7,0.0,3.2,14.8,Demo / Synthetic Data
TRIP_005909,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.44,6,6,1,0,Clear,1,15.0,0.26,0.3,4.8,1.4,7.3,20.0,Demo / Synthetic Data
TRIP_005910,METRO_KALOOR,METRO_MG_ROAD,metro,2.08,11,2,0,0,Moderate Rain,1,7.0,0.42,0.7,3.9,0.5,4.6,14.6,Demo / Synthetic Data
TRIP_005911,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.33,21,6,1,0,Clear,2,15.0,0.22,0.6,13.3,1.1,6.7,20.0,Demo / Synthetic Data
TRIP_005912,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.76,9,5,1,1,Monsoon Heavy Rain,4,12.0,0.84,7.1,11.2,13.8,9.0,13.2,Demo / Synthetic Data
TRIP_005913,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.05,9,0,0,1,Moderate Rain,4,2.0,0.96,4.9,6.0,9.3,3.2,30.0,Demo / Synthetic Data
TRIP_005914,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.28,18,5,1,1,Moderate Rain,3,0.0,0.92,0.3,4.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005915,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.9,14,1,0,0,Monsoon Heavy Rain,1,12.0,0.58,2.7,23.6,4.5,8.2,22.4,Demo / Synthetic Data
TRIP_005916,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.07,14,0,0,0,Moderate Rain,2,7.0,0.43,0.3,9.1,0.6,2.5,21.2,Demo / Synthetic Data
TRIP_005917,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,4.97,6,4,0,0,Monsoon Heavy Rain,1,7.0,0.52,0.8,9.0,1.1,3.2,20.9,Demo / Synthetic Data
TRIP_005918,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.59,12,0,0,0,Moderate Rain,3,12.0,0.49,5.2,9.2,10.2,8.4,12.9,Demo / Synthetic Data
TRIP_005919,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.0,18,3,0,1,Clear,3,2.0,0.68,2.4,4.5,4.1,2.7,30.0,Demo / Synthetic Data
TRIP_005920,METRO_MG_ROAD,METRO_VYTTILA,metro,4.65,13,4,0,0,Monsoon Heavy Rain,2,7.0,0.56,0.7,7.5,0.4,4.7,20.2,Demo / Synthetic Data
TRIP_005921,ORIGIN_19,DEST_18,metro,5.11,6,5,1,0,Moderate Rain,1,7.0,0.55,0.0,8.7,0.0,4.5,21.2,Demo / Synthetic Data
TRIP_005922,ORIGIN_18,DEST_5,feeder_bus,4.76,5,0,0,0,Clear,2,12.0,0.21,1.3,16.6,3.1,7.1,18.6,Demo / Synthetic Data
TRIP_005923,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,0.98,12,5,1,0,Clear,1,12.0,0.39,0.0,3.6,0.3,6.5,11.8,Demo / Synthetic Data
TRIP_005924,ORIGIN_14,DEST_14,water_metro,5.66,8,4,0,1,Clear,4,15.0,0.64,1.1,18.2,0.9,8.8,30.0,Demo / Synthetic Data
TRIP_005925,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.87,20,1,0,1,Clear,3,12.0,0.73,3.4,7.9,6.2,8.2,13.4,Demo / Synthetic Data
TRIP_005926,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.64,5,2,0,0,Clear,1,15.0,0.22,2.3,8.9,2.5,9.0,20.0,Demo / Synthetic Data
TRIP_005927,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.57,20,2,0,1,Moderate Rain,4,15.0,0.82,0.9,8.3,2.2,8.5,20.0,Demo / Synthetic Data
TRIP_005928,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.78,15,1,0,0,Moderate Rain,1,15.0,0.58,1.1,12.4,2.4,8.3,20.0,Demo / Synthetic Data
TRIP_005929,ORIGIN_16,DEST_20,metro,8.05,15,6,1,0,Clear,1,7.0,0.33,0.0,14.6,0.0,3.4,27.7,Demo / Synthetic Data
TRIP_005930,METRO_ALUVA,METRO_EDAPPALLY,metro,8.33,6,3,0,0,Clear,1,7.0,0.22,0.2,15.0,0.1,1.9,28.3,Demo / Synthetic Data
TRIP_005931,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.5,10,0,0,1,Clear,2,15.0,0.66,1.0,14.2,2.7,7.7,20.0,Demo / Synthetic Data
TRIP_005932,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,0.99,6,1,0,0,Clear,2,12.0,0.38,2.7,4.5,5.0,6.9,11.8,Demo / Synthetic Data
TRIP_005933,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.78,6,1,0,0,Moderate Rain,2,15.0,0.49,1.0,12.0,1.6,8.0,20.0,Demo / Synthetic Data
TRIP_005934,METRO_KALOOR,METRO_MG_ROAD,metro,2.07,23,1,0,0,Monsoon Heavy Rain,2,7.0,0.53,0.4,3.7,0.6,4.5,14.6,Demo / Synthetic Data
TRIP_005935,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.33,11,3,0,0,Clear,3,15.0,0.3,0.5,13.2,1.3,7.2,20.0,Demo / Synthetic Data
TRIP_005936,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.5,10,6,1,1,Clear,4,15.0,0.6,0.5,8.1,0.9,7.5,20.0,Demo / Synthetic Data
TRIP_005937,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.61,13,6,1,0,Monsoon Heavy Rain,2,15.0,0.4,1.9,9.4,4.3,8.9,20.0,Demo / Synthetic Data
TRIP_005938,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.28,5,6,1,0,Clear,1,0.0,0.35,0.0,4.0,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005939,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.7,5,3,0,0,Clear,1,12.0,0.31,2.2,7.1,4.7,7.2,13.1,Demo / Synthetic Data
TRIP_005940,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.22,18,6,1,1,Clear,4,0.0,0.79,0.0,3.4,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005941,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.4,15,0,0,0,Monsoon Heavy Rain,2,15.0,0.43,2.4,6.1,4.1,8.7,20.0,Demo / Synthetic Data
TRIP_005942,ORIGIN_16,DEST_14,feeder_bus,10.68,15,0,0,0,Clear,2,12.0,0.35,2.6,35.5,5.6,7.0,29.2,Demo / Synthetic Data
TRIP_005943,METRO_KALOOR,METRO_MG_ROAD,metro,2.21,20,5,1,1,Clear,2,7.0,0.65,0.5,3.8,0.9,3.9,14.9,Demo / Synthetic Data
TRIP_005944,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.41,16,0,0,0,Clear,2,0.0,0.27,0.0,5.7,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005945,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.33,10,6,1,1,Clear,3,15.0,0.68,2.1,6.1,3.9,10.1,20.0,Demo / Synthetic Data
TRIP_005946,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.14,7,2,0,0,Clear,2,12.0,0.34,3.0,6.4,5.7,7.8,12.1,Demo / Synthetic Data
TRIP_005947,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.28,13,0,0,0,Clear,1,15.0,0.37,1.1,13.4,0.9,7.2,20.0,Demo / Synthetic Data
TRIP_005948,METRO_KALOOR,METRO_MG_ROAD,metro,2.11,22,6,1,0,Clear,1,7.0,0.37,0.0,3.3,0.0,3.1,14.6,Demo / Synthetic Data
TRIP_005949,METRO_ALUVA,METRO_EDAPPALLY,metro,8.21,16,2,0,0,Clear,1,7.0,0.37,0.0,14.1,0.0,3.2,28.1,Demo / Synthetic Data
TRIP_005950,METRO_KALOOR,METRO_MG_ROAD,metro,2.22,8,2,0,1,Clear,4,7.0,0.72,1.0,5.0,1.7,4.5,14.9,Demo / Synthetic Data
TRIP_005951,ORIGIN_9,DEST_20,feeder_bus,5.7,17,5,1,1,Moderate Rain,3,12.0,0.81,6.5,23.5,13.7,10.8,20.3,Demo / Synthetic Data
TRIP_005952,METRO_MG_ROAD,METRO_VYTTILA,metro,4.65,17,0,0,1,Clear,3,7.0,0.75,0.5,8.3,0.9,4.4,20.2,Demo / Synthetic Data
TRIP_005953,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.3,5,0,0,0,Clear,2,2.0,0.3,0.7,3.3,1.3,1.9,30.0,Demo / Synthetic Data
TRIP_005954,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.37,5,5,1,0,Clear,1,15.0,0.23,0.0,4.9,0.1,7.6,20.0,Demo / Synthetic Data
TRIP_005955,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.3,8,4,0,1,Clear,3,15.0,0.73,1.0,7.9,2.8,7.3,20.0,Demo / Synthetic Data
TRIP_005956,METRO_ALUVA,METRO_EDAPPALLY,metro,8.37,12,4,0,0,Monsoon Heavy Rain,2,7.0,0.56,0.7,15.1,0.4,3.4,28.4,Demo / Synthetic Data
TRIP_005957,ORIGIN_5,DEST_6,auto,8.69,7,6,1,0,Clear,1,2.0,0.27,0.2,21.7,0.0,1.9,137.8,Demo / Synthetic Data
TRIP_005958,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.54,23,3,0,0,Clear,2,15.0,0.34,0.6,13.6,0.7,8.9,20.0,Demo / Synthetic Data
TRIP_005959,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.81,6,1,0,0,Clear,2,15.0,0.28,0.0,11.5,0.3,8.1,20.0,Demo / Synthetic Data
TRIP_005960,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.5,22,3,0,0,Clear,1,0.0,0.26,0.0,7.5,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005961,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.32,5,5,1,0,Monsoon Heavy Rain,1,15.0,0.48,3.2,30.5,5.5,8.8,30.0,Demo / Synthetic Data
TRIP_005962,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.25,5,1,0,0,Clear,1,0.0,0.21,0.0,3.4,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005963,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.76,15,0,0,0,Moderate Rain,1,15.0,0.53,1.3,11.8,3.0,8.9,20.0,Demo / Synthetic Data
TRIP_005964,ORIGIN_14,DEST_20,metro,4.89,11,6,1,0,Moderate Rain,1,7.0,0.42,0.0,8.6,0.0,3.0,20.8,Demo / Synthetic Data
TRIP_005965,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.4,15,5,1,0,Clear,3,15.0,0.33,0.7,5.1,1.6,7.2,20.0,Demo / Synthetic Data
TRIP_005966,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.19,6,1,0,0,Monsoon Heavy Rain,2,15.0,0.5,3.0,15.5,5.4,9.7,20.0,Demo / Synthetic Data
TRIP_005967,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.29,14,2,0,0,Clear,2,12.0,0.38,2.1,18.4,4.5,6.8,19.5,Demo / Synthetic Data
TRIP_005968,ORIGIN_17,DEST_2,metro,6.29,18,3,0,1,Moderate Rain,4,7.0,0.89,1.6,11.6,2.4,4.1,23.8,Demo / Synthetic Data
TRIP_005969,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.57,20,0,0,1,Clear,3,0.0,0.72,0.1,8.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005970,METRO_EDAPPALLY,METRO_KALOOR,metro,3.93,8,4,0,1,Clear,3,7.0,0.68,0.0,6.6,0.1,3.6,18.6,Demo / Synthetic Data
TRIP_005971,METRO_KALOOR,METRO_MG_ROAD,metro,2.17,22,6,1,0,Monsoon Heavy Rain,2,7.0,0.55,0.0,3.8,0.4,3.3,14.8,Demo / Synthetic Data
TRIP_005972,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.61,12,0,0,0,Clear,1,15.0,0.34,0.7,8.2,1.1,8.9,20.0,Demo / Synthetic Data
TRIP_005973,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.25,17,3,0,1,Clear,2,7.0,0.7,0.1,9.4,1.1,4.3,21.6,Demo / Synthetic Data
TRIP_005974,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.75,22,2,0,0,Clear,1,12.0,0.22,0.3,6.3,0.8,4.5,13.2,Demo / Synthetic Data
TRIP_005975,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.36,6,2,0,0,Clear,1,0.0,0.21,0.2,5.2,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005976,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.59,12,1,0,0,Moderate Rain,1,12.0,0.6,1.7,22.2,3.0,8.0,21.9,Demo / Synthetic Data
TRIP_005977,METRO_MG_ROAD,METRO_VYTTILA,metro,4.82,17,0,0,1,Moderate Rain,2,7.0,0.94,0.0,8.8,0.0,3.9,20.6,Demo / Synthetic Data
TRIP_005978,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.31,10,1,0,1,Clear,3,12.0,0.6,4.1,19.1,7.1,8.4,19.6,Demo / Synthetic Data
TRIP_005979,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.55,20,5,1,1,Monsoon Heavy Rain,4,15.0,0.88,2.1,6.2,4.5,8.3,20.0,Demo / Synthetic Data
TRIP_005980,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.0,13,2,0,0,Monsoon Heavy Rain,2,2.0,0.51,2.6,5.0,4.5,1.0,30.0,Demo / Synthetic Data
TRIP_005981,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.62,20,5,1,1,Clear,3,15.0,0.6,0.8,9.0,0.8,7.2,20.0,Demo / Synthetic Data
TRIP_005982,METRO_EDAPPALLY,METRO_KALOOR,metro,3.95,22,5,1,0,Monsoon Heavy Rain,1,7.0,0.4,0.5,6.7,0.4,3.4,18.7,Demo / Synthetic Data
TRIP_005983,ORIGIN_7,DEST_3,auto,9.38,19,6,1,1,Clear,2,2.0,0.74,1.3,23.7,2.8,1.7,148.2,Demo / Synthetic Data
TRIP_005984,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.8,7,6,1,0,Clear,3,12.0,0.34,3.7,24.1,7.1,9.2,22.2,Demo / Synthetic Data
TRIP_005985,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.73,12,4,0,0,Moderate Rain,1,12.0,0.53,1.0,6.9,1.3,5.9,13.1,Demo / Synthetic Data
TRIP_005986,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.2,17,3,0,1,Clear,3,2.0,0.7,3.4,5.5,6.2,3.3,30.0,Demo / Synthetic Data
TRIP_005987,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.76,10,1,0,1,Clear,3,12.0,0.6,2.9,7.4,6.3,8.2,13.2,Demo / Synthetic Data
TRIP_005988,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.99,5,2,0,0,Moderate Rain,1,12.0,0.58,0.8,22.9,1.0,5.7,22.6,Demo / Synthetic Data
TRIP_005989,METRO_ALUVA,METRO_EDAPPALLY,metro,8.23,9,5,1,1,Clear,3,7.0,0.65,1.5,15.0,2.4,5.5,28.1,Demo / Synthetic Data
TRIP_005990,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.37,14,0,0,0,Clear,1,0.0,0.2,0.0,5.2,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005991,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.0,22,3,0,0,Clear,1,2.0,0.28,0.0,2.5,0.3,1.3,30.0,Demo / Synthetic Data
TRIP_005992,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.79,21,3,0,0,Clear,3,12.0,0.34,3.5,24.6,7.0,6.3,22.2,Demo / Synthetic Data
TRIP_005993,METRO_EDAPPALLY,METRO_KALOOR,metro,4.24,17,1,0,1,Clear,3,7.0,0.71,0.8,7.5,1.9,2.9,19.3,Demo / Synthetic Data
TRIP_005994,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.82,12,3,0,0,Clear,3,12.0,0.34,3.6,24.3,6.6,8.8,22.3,Demo / Synthetic Data
TRIP_005995,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.08,6,1,0,0,Clear,1,12.0,0.25,0.9,4.6,1.5,5.5,11.9,Demo / Synthetic Data
TRIP_005996,METRO_KALOOR,METRO_MG_ROAD,metro,2.38,18,2,0,1,Moderate Rain,2,7.0,0.91,1.5,5.3,2.9,6.5,15.2,Demo / Synthetic Data
TRIP_005997,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.36,23,0,0,0,Clear,1,0.0,0.24,0.0,5.8,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_005998,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.38,23,0,0,0,Moderate Rain,1,15.0,0.44,1.0,13.8,2.0,8.4,20.0,Demo / Synthetic Data
TRIP_005999,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.83,6,6,1,0,Clear,1,15.0,0.38,1.1,11.9,2.0,8.3,20.0,Demo / Synthetic Data
TRIP_006000,METRO_ALUVA,METRO_EDAPPALLY,metro,8.2,9,2,0,1,Clear,3,7.0,0.66,0.0,14.0,0.0,3.3,28.0,Demo / Synthetic Data
TRIP_006001,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.3,15,1,0,0,Monsoon Heavy Rain,1,15.0,0.55,2.5,30.4,4.7,9.9,30.0,Demo / Synthetic Data
TRIP_006002,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.25,16,4,0,0,Clear,2,12.0,0.27,2.1,17.8,4.0,6.3,19.5,Demo / Synthetic Data
TRIP_006003,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,0.89,12,6,1,0,Clear,1,12.0,0.27,1.8,3.7,3.7,6.7,11.6,Demo / Synthetic Data
TRIP_006004,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.86,17,0,0,1,Clear,4,15.0,0.79,0.9,12.0,1.5,7.4,20.0,Demo / Synthetic Data
TRIP_006005,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.34,18,0,0,1,Clear,4,0.0,0.73,0.6,4.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_006006,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.25,16,6,1,0,Moderate Rain,2,12.0,0.4,2.7,18.1,4.9,6.8,19.5,Demo / Synthetic Data
TRIP_006007,ORIGIN_11,DEST_9,water_metro,11.25,13,5,1,0,Moderate Rain,1,15.0,0.58,1.1,34.9,2.3,6.1,30.0,Demo / Synthetic Data
TRIP_006008,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.1,6,2,0,0,Moderate Rain,2,7.0,0.5,0.0,9.0,0.3,4.0,21.2,Demo / Synthetic Data
TRIP_006009,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.46,14,5,1,0,Moderate Rain,2,0.0,0.45,0.2,6.5,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_006010,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.88,12,4,0,0,Moderate Rain,1,12.0,0.42,1.3,7.1,2.1,8.5,13.4,Demo / Synthetic Data
TRIP_006011,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.3,5,5,1,0,Monsoon Heavy Rain,2,0.0,0.44,0.5,4.0,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_006012,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.5,17,2,0,1,Moderate Rain,4,0.0,0.95,0.0,6.7,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_006013,METRO_VYTTILA,WATER_VYTTILA,walking,0.2,11,2,0,0,Moderate Rain,2,0.0,0.44,0.0,2.4,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_006014,ORIGIN_11,DEST_13,auto,10.22,17,1,0,1,Moderate Rain,3,2.0,0.92,2.2,27.5,4.3,1.7,160.8,Demo / Synthetic Data
TRIP_006015,ORIGIN_12,DEST_5,metro,7.37,8,3,0,1,Monsoon Heavy Rain,2,7.0,0.87,0.3,13.1,0.6,3.0,26.2,Demo / Synthetic Data
TRIP_006016,METRO_EDAPPALLY,METRO_KALOOR,metro,3.8,15,5,1,0,Clear,2,7.0,0.26,0.0,6.7,0.1,4.3,18.4,Demo / Synthetic Data
TRIP_006017,METRO_ALUVA,METRO_EDAPPALLY,metro,8.27,12,6,1,0,Clear,1,7.0,0.22,0.0,14.6,0.4,3.7,28.2,Demo / Synthetic Data
TRIP_006018,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.65,9,2,0,1,Clear,3,12.0,0.66,4.3,8.6,8.4,8.8,13.0,Demo / Synthetic Data
TRIP_006019,METRO_ALUVA,METRO_EDAPPALLY,metro,8.19,19,0,0,1,Clear,2,7.0,0.72,0.0,14.8,0.6,3.3,28.0,Demo / Synthetic Data
TRIP_006020,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.06,18,3,0,1,Monsoon Heavy Rain,3,7.0,0.88,2.1,9.4,3.2,4.2,21.1,Demo / Synthetic Data
TRIP_006021,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.43,16,6,1,0,Monsoon Heavy Rain,1,15.0,0.43,2.3,15.7,5.2,10.1,20.0,Demo / Synthetic Data
TRIP_006022,ORIGIN_12,DEST_1,water_metro,4.71,7,2,0,0,Clear,1,15.0,0.3,0.6,14.9,1.3,7.0,20.0,Demo / Synthetic Data
TRIP_006023,ORIGIN_3,DEST_15,auto,8.33,12,5,1,0,Monsoon Heavy Rain,1,2.0,0.46,1.1,21.6,1.4,2.3,132.4,Demo / Synthetic Data
TRIP_006024,METRO_KALOOR,METRO_MG_ROAD,metro,2.16,18,3,0,1,Clear,4,7.0,0.71,0.0,3.8,0.2,5.0,14.8,Demo / Synthetic Data
TRIP_006025,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,2.02,18,0,0,1,Clear,3,12.0,0.61,11.6,15.6,23.0,13.6,13.6,Demo / Synthetic Data
TRIP_006026,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.18,23,0,0,0,Monsoon Heavy Rain,1,12.0,0.49,2.5,18.0,5.5,8.4,19.3,Demo / Synthetic Data
TRIP_006027,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.83,13,2,0,0,Clear,1,15.0,0.34,1.0,12.8,2.3,10.3,20.0,Demo / Synthetic Data
TRIP_006028,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.33,23,2,0,0,Monsoon Heavy Rain,1,15.0,0.43,2.3,6.2,5.6,8.0,20.0,Demo / Synthetic Data
TRIP_006029,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.34,6,5,1,0,Clear,2,15.0,0.38,1.5,29.5,2.8,7.6,30.0,Demo / Synthetic Data
TRIP_006030,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.3,16,1,0,0,Clear,1,15.0,0.24,0.3,28.1,0.0,6.3,30.0,Demo / Synthetic Data
TRIP_006031,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.7,19,4,0,1,Clear,2,12.0,0.65,2.7,7.1,5.0,7.1,13.1,Demo / Synthetic Data
TRIP_006032,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.21,8,4,0,1,Clear,3,12.0,0.61,3.7,19.6,8.0,9.6,19.4,Demo / Synthetic Data
TRIP_006033,ORIGIN_17,DEST_19,feeder_bus,1.42,22,3,0,0,Clear,2,12.0,0.36,2.0,5.7,4.5,6.9,12.6,Demo / Synthetic Data
TRIP_006034,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.56,17,4,0,1,Moderate Rain,3,15.0,0.88,1.6,8.3,2.9,9.3,20.0,Demo / Synthetic Data
TRIP_006035,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.82,17,0,0,1,Monsoon Heavy Rain,3,12.0,0.93,5.2,9.7,9.9,8.1,13.3,Demo / Synthetic Data
TRIP_006036,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.43,15,5,1,0,Clear,3,15.0,0.39,0.0,13.0,0.1,6.9,20.0,Demo / Synthetic Data
TRIP_006037,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.57,22,3,0,0,Clear,2,15.0,0.3,0.2,29.3,0.5,8.7,30.0,Demo / Synthetic Data
TRIP_006038,METRO_ALUVA,METRO_EDAPPALLY,metro,8.26,16,5,1,0,Clear,1,7.0,0.32,0.0,15.2,0.0,4.4,28.2,Demo / Synthetic Data
TRIP_006039,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.98,12,5,1,0,Clear,2,15.0,0.21,1.4,13.6,2.5,9.0,20.0,Demo / Synthetic Data
TRIP_006040,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.11,7,4,0,0,Moderate Rain,1,2.0,0.6,0.0,2.7,0.0,1.0,30.0,Demo / Synthetic Data
TRIP_006041,METRO_ALUVA,METRO_EDAPPALLY,metro,8.33,8,4,0,1,Monsoon Heavy Rain,2,7.0,0.84,0.6,15.1,1.0,3.4,28.3,Demo / Synthetic Data
TRIP_006042,METRO_ALUVA,METRO_EDAPPALLY,metro,8.19,16,3,0,0,Clear,1,7.0,0.28,0.0,15.2,0.2,3.8,28.0,Demo / Synthetic Data
TRIP_006043,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.18,11,6,1,0,Clear,1,15.0,0.4,1.4,13.2,1.2,7.8,20.0,Demo / Synthetic Data
TRIP_006044,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.21,11,6,1,0,Clear,1,2.0,0.38,0.2,2.9,0.0,0.5,30.0,Demo / Synthetic Data
TRIP_006045,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.37,23,6,1,0,Monsoon Heavy Rain,2,15.0,0.49,2.8,15.0,5.0,8.4,20.0,Demo / Synthetic Data
TRIP_006046,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.42,6,1,0,0,Clear,2,15.0,0.36,0.5,28.5,1.1,8.1,30.0,Demo / Synthetic Data
TRIP_006047,ORIGIN_11,DEST_8,water_metro,11.1,10,6,1,1,Monsoon Heavy Rain,4,15.0,0.97,4.0,36.3,7.4,8.8,30.0,Demo / Synthetic Data
